#CODE;RUSSIAN;x
#EVTDESC_MNM_6990;It's a magnificently [Root.GetWeatherAdjective] day when I decide to leave the comforts of our [province_target.GetHolding] and head out into the surprisingly [Root.GetTemperature] wind to visit my old childhood friend. She's supposed to be back from the [Root.GetHouseOfWorship] now.;C'est un beau jour [Root.GetWeatherAdjective] lorsque je dйcide de quitter le confort [province_target.GetHoldingDuDela] et d'affronter le vent йtonnamment [Root.GetTemperature] pour rendre visite а mon amie d'enfance. Elle est supposйe кtre revenue а prйsent [Root.GetHouseOfWorship].;Es ist ein wunderschцner [Root.GetWeatherAdjective] Tag, als ich mich entschlieЯe, mein gemьtliches Heim zu verlassen, und in den ьberraschend [Root.GetTemperature] Wind trete, um eine alte Jugendbekanntschaft zu treffen. Sie sollte bereits aus dem Gotteshaus zurьck sein.;;En este dнa [Root.GetWeatherAdjective] he decidido abandonar las comodidades de mi hogar y desafiar al [Root.GetTemperature] viento para visitar a una amiga de la infancia. She's supposed to be back from the [Root.GetHouseOfWorship] now.;;;;;x
#EVTOPTA_MNM_6990;Our [Root.Capital.GetCapitalHolding] is the best.;Notre [Root.Capital.GetHolding] est magnifique.;Unser/e [Root.Capital.GetCapitalHolding] ist das Beste.;;Nuestro/a [Root.Capital.GetCapitalHolding] es incomparable.;;;;;x
#EVTOPTA_MNM_6990_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;x
#EVTDESC_MNM_6991;The [Root.GetWeather] has been extreme around the [Root.GetHolding] of our beloved [Root.Capital.Capital.GetName].;Le temps a йtй extrкmement [Root.GetWeather] aux alentours [Root.GetHoldingDuDela] de [Root.Capital.Capital.GetName].;Das Wetter ist seit einiger Zeit extrem an diesem Punkt ([Root.GetHolding]) unseres geliebten Reichs.;;El clima estб siendo extremo en los aledaсos del/de la [Root.GetHolding] de [Root.Capital.Capital.GetName].;;;;;x
#EVTOPTA_MNM_6991;Yeah!;Oui !;Jawohl!;;ЎSн!;;;;;x
#EVTOPTA_MNM_6991_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;x
EVTOPTB_MNM_6252_TT;§Y[assassin_protege.GetTitledFirstName]§! - хороший воин, сфокусироваться на этом.\n;x
EVTOPTC_MNM_6252;[assassin_protege.GetTitledFirstName] долж[assassin_protege.GetNaEn] достигнуть баланса во всех областях [assassin_protege.GetHersHisCapOpp] обучения.;x
EVTOPTC_MNM_6252_TT;Пусть §Y[assassin_protege.GetTitledFirstName]§! осваивает все навыки.\n;x
EVTDESC_MNM_6253_A;Тщательная подготовка [assassin_protege.GetTitledFirstName] приносит плоды – [assassin_protege.GetSheHe] уже бегло разговаривает на нескольких иностранных языках. Также [assassin_protege.GetTitledName] очень много читает, даже ночью, при свечах. Я считаю, что настало время для проверки [assassin_protege.GetHersHisCapOpp] способностей.;x
EVTDESC_MNM_6253_B;Военная подготовка [assassin_protege.GetTitledFirstName] уже находится на довольно высоком уровне – кроме интенсивных тренировок на плаце, [assassin_protege.GetSheHe] сражается со своими сверстниками,превосходя их во всем. Я верю, что скоро [assassin_protege.GetHersHisCapOpp] подготовка будет завершена.;x
EVTDESC_MNM_6253_C;Строгий график занятий, который я разработал для [assassin_protege.GetTitledFirstName] дает впечатляющие результаты – теперь [assassin_protege.GetSheHe] владеет несколькими иностранными языками и имеет впечатляющие боевые навыки. Я верю, что скоро [assassin_protege.GetHersHisCapOpp] подготовка будет завершена.;x
EVTOPTA_MNM_6253;Я попрошу своих людей устроить проверку способностей.;x
EVTOPTA_MNM_6253_TT;Результат будет зависеть от того, какими навыками обладает §Y[assassin_protege.GetTitledFirstName]§!.\n;x
EVTDESC_MNM_6254_A;В ту полночь было [Root.GetWeatherAdjective].  [assassin_protege.GetTitledFirstName] прогулива[assassin_protege.GetLasLsya] по саду, после трудного дня. Внезапно, на н[assassin_protege.GetHersHis] напали бандиты...  [assassin_protege.GetTitledFirstName] блестяще выш[assassin_protege.GetLaYol] из затруднительного положения! Сначала [assassin_protege.GetSheHe] заговорил[assassin_protege.GetEndA] нападавших, а потом избил[assassin_protege.GetEndA] их до полусмерти и гоня[assassin_protege.GetLasLsya] за ними еще несколько часов!;x
EVTDESC_MNM_6254_B;[assassin_protege.GetTitledFirstName] легко справи[assassin_protege.GetLasLsya] с неожиданным нападением, поражая головорезов своей пугающей точностью и огромной силой. [assassin_protege.GetSheHe] жестоко избил[assassin_protege.GetEndA] их, а одного так сильно, что бедняга скончался в ужасных муках. На следующее утро, я рассказал [assassin_protege.GetTitledFirstName], что это была проверка [assassin_protege.GetHersHisCapOpp] способностей. [assassin_protege.GetSheHe] лишь загадочно улыбну[assassin_protege.GetLasLsya]...;x
EVTDESC_MNM_6254_C;Нанятые мной бандиты, вернулись в синяках и ссадинах после встречи с [assassin_protege.GetTitledFirstName]. На следующий день, [assassin_protege.GetSheHe] спокойно рассказал[assassin_protege.GetEndA] мне об этом и добавил[assassin_protege.GetEndA], что [assassin_protege.GetSheHe]  указал[assassin_protege.GetEndA] им ошибку в их жизненном пути. Я сказал, что один из налетчиков умирает, на что [assassin_protege.GetFirstName] лишь медленно кивнул[assassin_protege.GetEndA] , прежде чем снова углубиться в чтение книги.;x
EVTOPTA_MNM_6254;Ты справи[assassin_protege.GetLasLsya] с этим хорошо [assassin_protege.GetFirstName].;x
EVTOPTA_MNM_6254_TT;Ассасины будут довольны, узнав о том, что §Y[assassin_protege.GetTitledFirstName]§! делает успехи.\n;x
EVTDESC_MNM_6255_A;[assassin_protege.GetFirstName] заметил[assassin_protege.GetEndA] бандитов, проникших в здание и успевших там спрятаться. [assassin_protege.GetSheHe] наделал[assassin_protege.GetEndA] много шума, из-за того, что случайно вбежал[assassin_protege.GetEndA] в спальню местного торговца и его жены. Побег оттуда был сумбурным, но несмотря на это я не сильно разочарован [assassin_protege.GetFirstName] , котор[assassin_protege.GetAyaYy] выжил[assassin_protege.GetEndA] в засаде.;x
EVTDESC_MNM_6255_B;[assassin_protege.GetFirstName] заметил[assassin_protege.GetEndA], что взади к не[assassin_protege.GetYMu] подошли бандиты с острыми клинками. В последовавшей борьбе были ранены обе стороны, но по крайней мере [assassin_protege.GetSheHe] пережил[assassin_protege.GetEndA] эту засаду. Я должен буду поговорить с н[assassin_protege.GetEyIm], об оптимальных точках атаки на человека.;x
EVTDESC_MNM_6255_C;В ту полночь было [Root.GetWeatherAdjective].  [assassin_protege.GetTitledFirstName] прогулива[assassin_protege.GetLasLsya] по саду, после трудного дня. Внезапно, на н[assassin_protege.GetHersHis] напали бандиты... [assassin_protege.GetTitledFirstName] попыта[assassin_protege.GetLasLsya] обмануть их, сказав, что я изменил свои планы и отменил засаду.  Хотя я впечатлен, тем как [assassin_protege.GetSheHe] прош[assassin_protege.GetLaYol] эту проверку, я сильно огорчен, так как [assassin_protege.GetTitledFirstName] запаниковал.;x
EVTOPTA_MNM_6255;[assassin_protege.GetSheHeCap] хорош[assassin_protege.GetEndA], но [assassin_protege.GetSheHe] долж[assassin_protege.GetNaEn] еще многому научиться.;x
EVTOPTA_MNM_6255_TT;Вы верите в н[assassin_protege.GetHersHis]. Ассасины будут проинформированы о Вашем ученике по имени §Y[assassin_protege.GetTitledFirstName]§!.\n;x
EVTDESC_MNM_6256;В ту полночь было [Root.GetWeatherAdjective].  [assassin_protege.GetTitledFirstName] прогулива[assassin_protege.GetLasLsya] по саду, после трудного дня. Внезапно, на н[assassin_protege.GetHersHis] напали бандиты... [assassin_protege.GetSheHe] пыта[assassin_protege.GetLasLsya] найти выход из ситуации, но [assassin_protege.GetHersHisCapOpp] жестоко избили. Что-то пошло не так...;x
EVTOPTA_MNM_6256;Ох, бедн[assassin_protegeGetAyaYy] [assassin_protege.GetFirstName]. Я переоценил тебя.;x
EVTOPTA_MNM_6256_TT;Жизнь ассасина нелегка, и похоже, что §Y[assassin_protege.GetTitledFirstName]§! не был[assassin_protege.GetEndA] готов[assassin_protege.GetEndA] к ней. Ассасины будут проинформированы о Вашем провале.\n;x
EVTOPTB_MNM_6256;Это обиднее, чем я предполагал.;x
EVTOPTB_MNM_6256_TT;Жизнь ассасина нелегка, и похоже, что §Y[assassin_protege.GetTitledFirstName]§! не был[assassin_protege.GetEndA] готов[assassin_protege.GetEndA] к ней.\nАссасины будут проинформированы о Вашей потере.\n;x
EVTDESC_MNM_6258;Пришло время признаться себе, что я поклоняюсь только единому истинному Богу.;x
EVTOPTA_MNM_6258;Я буду выкрикивать Его имя, пока не упаду в забытье!;x
EVTOPTB_MNM_6258;Я тайком буду соблюдать наставления этой религии.;x
EVTDESC_MNM_6259_A;В последнее время, [assassin_protege.GetFirstName] сильно впечатлил[assassin_protege.GetEndA] меня и мой орден. Я должен быть горд, что вырастил такого хорошего человека!;x
EVTDESC_MNM_6259_B;Несмотря на травмы, [assassin_protege.GetFirstName] доказал[assassin_protege.GetEndA] мне и моему ордену, что может быть достойным ассасином. Я могу быть доволен [assassin_protege.GetHerselfHimself].;x
EVTDESC_MNM_6259_C;[assassin_protege.GetFirstName] сконча[assassin_protege.GetLasLsya] ...эта новость застала меня врасплох. Орден также сильно разочарован. Что ж, остается лишь ждать следующего задания…;x
EVTDESC_MNM_6259_D;В последнее время, [assassin_protege.GetFirstName] сильно впечатлил[assassin_protege.GetEndA] меня и мой орден. Я должен быть горд, что вырастил такого хорошего человека!;x
EVTDESC_MNM_6259_E;Несмотря на травмы, [assassin_protege.GetFirstName] доказал[assassin_protege.GetEndA] мне и моему ордену, что может быть достойным ассасином. Я могу быть доволен [assassin_protege.GetHerselfHimself].;x
EVTDESC_MNM_6259_F;[assassin_protege.GetFirstName] сконча[assassin_protege.GetLasLsya] ...эта новость застала меня врасплох. Орден также сильно разочарован. Что ж, остается лишь ждать следующего задания…;x
EVTOPTA_MNM_6259;Аллах с нами.;x
EVTOPTA_MNM_6259_TT;Вы выполнили задание по тренировке ученика.;x
EVTOPTB_MNM_6259;Хвала Аллаху!;x
EVTOPTB_MNM_6259_TT;Вы выполнили задание по тренировке ученика.;x
EVTOPTC_MNM_6259;Я буду ждать дальнейших указаний.;x
EVTOPTC_MNM_6259_TT;Вы провалили задание по тренировке ученика.\n;x
EVTOPTD_MNM_6259;Сможешь ли ты скрыться, [assassin_protege.GetFirstName]?;x
EVTOPTD_MNM_6259_TT;Вы выполнили задание по тренировке ученика.;x
EVTOPTE_MNM_6259;Сможешь ли ты скрыться, [assassin_protege.GetFirstName]?;x
EVTOPTE_MNM_6259_TT;Вы выполнили задание по тренировке ученика.;x
EVTOPTF_MNM_6259;Орден ассасинов не хочет слышать о вас ничего в данный момент!;x
EVTOPTF_MNM_6259_TT;Вы провалили задание по тренировке ученика.\n;x
6252_CONVERT_APPRENTICE_TT;§Y[assassin_protege.GetTitledFirstName]§! посвятит себя Аллаху и примет шиизм.;x
EVTDESC_MNM_6260_A;[assassin_protege.GetTitledFirstName] стал[assassin_protege.GetEndA] жертвой неожиданного поворота событий и преждевременно сконча[assassin_protege.GetLasLsya]. Я должен быть вне себя от горя, однако мне необходимо взять себя в руки и жить дальше. Орден был проинформирован о моем состоянии.;x
EVTDESC_MNM_6260_B;[assassin_protege.GetTitledFirstName] стал[assassin_protege.GetEndA] жертвой неожиданного поворота событий и преждевременно сконча[assassin_protege.GetLasLsya]. Орден был проинформирован о потери.;x
EVTOPTA_MNM_6260;Это прискорбно…;x
EVTOPTA_MNM_6260_TT;Вы провалили задание по тренировке ученика.\n;x
#satanists_recruit_block_tooltip;Has not been approached by the Satanists before\n;N'a pas dйjа йtй approchй par les Satanistes\n;Wurde noch nicht von den Satanisten angesprochen.\n;;Nunca ha tenido contacto con satanistas.\n;;;;;x
#satanists_recruit;Recruit to the Satanists;Recruter pour les Satanistes;Fьr die Satanisten rekrutieren;;Convertir en satanista;;;;;x
#satanists_recruit_desc;Попытаться выяснить, готов[Root.GetEndA] ли §Y[Root.GetTitledFirstName]§! познать оккультные силы. If so, you may invite [Root.GetHerHim] to become a Satanist.;Tenter de dйcouvrir si §Y[Root.GetTitledFirstName]§! est ouvert[Root.GetNoneE] aux puissances occultes. Si oui, vous pourriez lui proposer de rejoindre les Satanistes.;Findet heraus, ob §Y[Root.GetTitledFirstName]§! den Mдchten des Okkulten wohlgesonnen ist. In dem Fall kцnnt Ihr [Root.GetHerHim] einladen, ein Satanist zu werden.;;Averigua si a §Y[Root.GetTitledFirstName]§! le atraen las fuerzas ocultas. En caso afirmativo, sugiйrele que se convierta al satanismo.;;;;;x
EVTDESC_MNM_7001_A;Сегодня я ужинаю с [satanists_recruiter.GetTitledName]. Я вижу в н[satanists_recruiter.GetEyYom] что-то необычное. Наш разговор постепенно затронул некоторые еретические идеи, поставив под сомнение учение моего Бога.;x
EVTOPTA_7001;Если мы не задаем вопросы, то зачем [Root.Religion.GetHighGodName] сделал нас любопытными?;x
EVTOPTA_7001_TT;Вы считаете, что это стоит обсуждать, несмотря на алкоголь.\n;x
EVTOPTB_7001;Давай не будем говорить об этом, [satanists_recruiter.GetFirstName].;x
EVTOPTB_7001_TT;Вы никогда не поставите под сомнение авторитет всемогущего.\n;x
EVTDESC_MNM_7002_A;Вы встрелись с [satanists_recruit.GetTitledFirstName] и осторожно начали беседу... К счастью, ваши слова произвели на н[satanists_recruit.GetHersHis] должный эффект. [satanists_recruit.GetTitledFirstName] даже улыбну[satanists_recruit.GetLasLsya] и повеселел[satanists_recruit.GetEndA].;x
EVTDESC_MNM_7002_B;Вы встрелись с [satanists_recruit.GetTitledFirstName] и осторожно начали беседу... К сожалению, ваши слова произвели на н[satanists_recruit.GetHersHis]  плохой эффект. [satanists_recruit.GetTitledFirstName] больше не смотрел[satanists_recruit.GetEndA] в вашу сторону.;x
EVTOPTA_7002;[satanists_recruit.GetFirstName]-разумный человек!;x
EVTOPTA_7002_TT;Продолжить усилия по вербовке. Вы хотите, чтобы §Y[From.GetTitledFirstName]§! вступил[From.GetEndA] в общество [Root.GetSocietyNameGEN].\n;x
EVTOPTB_7002;Я не уверен, что [satanists_recruit.GetHerHis] чувства были искренними…;x
EVTOPTB_7002_TT;А хочет ли §Y[From.GetTitledFirstName]§! вступить в общество [Root.GetSocietyNameGEN]? Вы сомневаетесь в этом и прекращаете попытки вербовки.\n;x
EVTOPTC_7002;Печаль…;x
EVTDESC_MNM_7003_A;"Я присоедини[Root.GetLasLsya] к [satanists_recruiter.GetTitledFirstName], когда [satanists_recruiter.GetSheHe] прогулива[satanists_recruit.GetLasLsya] по улице. Мы много говорили, и я стал[Root.GetEndA] понимать, что соглас[Root.GetNaEn] с большинством идей, которые высказал[Root.GetEndA] м[satanists_recruiter.GetOyaOy] спутни[satanists_recruiter.GetTsaK]. Вдруг, [satanists_recruiter.GetSheHe] поворачивается ко мне и дает мне маленький кожаный мешочек. ""М[Root.GetOyaOy] [Root.GetLordLady], возьмите его, это для вашей защиты.";x
EVTOPTA_7003;Хорошо, я спрячу мешочек в карман. Благодарю вас, [satanists_recruiter.GetFirstName].;x
EVTOPTA_7003_TT;Вас вдохновляют успехи, которых достиг[satanists_recruiter.GetNonE] §Y[satanists_recruiter.GetTitledFirstName]§!.\n;x
EVTOPTB_7003;Что это такое? Я подозреваю что-то плохое!;x
EVTOPTB_7003_TT;Вы не хотите иметь ничего общего с таким человеком, как §Y[satanists_recruiter.GetTitledFirstName]§!.\n;x
EVTDESC_MNM_7004_A;Моя встреча с [From.GetTitledFirstName] прошла не очень хорошо. Мы лишь обменивались односложными ответами некоторое время. Чтоб как-то разрядить ситуацию, я решил[Root.GetEndA] подарить [From.GetTitledFirstName] кожаный мешочек с куриной ногой, конечно не говоря об его содержимом... [From.GetTitledFirstName] взял[From.GetEndA] его с улыбкой.;x
EVTDESC_MNM_7004_B;Моя встреча с [From.GetTitledFirstName] прошла не очень хорошо. Мы лишь обменивались односложными ответами некоторое время. Чтоб как-то разрядить ситуацию, я решил[Root.GetEndA] подарить [From.GetTitledFirstName] кожаный мешочек с куриной ногой, конечно не говоря об его содержимом... [From.GetTitledFirstName] бросил[From.GetEndA] его с яростью.;x
EVTOPTA_7004;[From.GetSheHeCap] долж[From.GetNaEn] сделать еще один маленький шажочек.;x
EVTOPTA_7004_TT;§Y[From.GetTitledFirstName]§! готов[From.GetEndA]. Пригласить [From.GetHersHis] в общество [Root.GetSocietyNameGEN].;x
EVTOPTB_7004;Я не думаю, что [From.GetSheHe] готов[From.GetEndA] вступить в культ.;x
EVTOPTC_7004;Я впустую потратил[Root.GetEndA] свое время на [From.GetFirstName]!;x
EVTDESC_MNM_7005;"""Что, если я скажу вам, что все, чему вас учили-это наглая ложь?""-сказал[satanists_recruiter.GetEndA] [satanists_recruiter.GetFirstName]. [satanists_recruiter.GetSheHeCap] бросил[satanists_recruiter.GetEndA] на меня осторожный взгляд, и поднял[satanists_recruiter.GetEndA] рукав, показывая мне шрам на руке в виде пентаграммы. ""Доверьтесь мне...""";x
EVTOPTA_7005;Вы действительно из культа сатанистов?;x
EVTOPTA_7005_TT;Пусть §Y[satanists_recruiter.GetTitledFirstName]§! расскажет Вам, как начать Ваше путешествие к тайному знанию.\n;x
EVTOPTB_7005;Это кощунство! Я позову стражников!;x
EVTOPTB_7005_TT;Пусть §Y[satanists_recruiter.GetTitledFirstName]§! катится ко всем чертям, Вы отвергаете [satanists_recruiter.GetHersHis] идеи.\n;x
EVTDESC_MNM_7006;"Когда я показал[Root.GetEndA] [From.GetFirstName] знак пентаграммы на руке, [From.GetSheHe] пошатну[From.GetLasLsya] назад и стал[From.GetEndA] кричать: ""Это кощунство! Стражники! Я поспешно выбежал[Root.GetEndA] и спрята[Root.GetLasLsya] в безопасном месте.";x
EVTOPTA_7006;Если даже я не убедил[Root.GetEndA] [From.GetHerHim] вступить в наш культ, то никто не сможет.;x
EVTDESC_MNM_7007;"Когда я показал[Root.GetEndA] [From.GetFirstName] знак пентаграммы на руке, [From.GetSheHe] облегченно вздохнул[From.GetEndA] и спросил[From.GetEndA] у меня: ""Вы действительно из культа сатанистов?"" ";x
EVTOPTA_7007;Терпение, [From.GetSisterBrother]. Скоро ты узнаешь больше.;x
EVTOPTA_7007_TT;Написать письмо соратникам о том, что §Y[From.GetTitledFirstName]§! готов[From.GetEndA] к вступлению. [satanists_inductor.GetSocietyRank] §Y[satanists_inductor.GetFirstName]§! разберется с этим.;x
EVTDESC_MNM_7008;Мы очень рады этому... Вас представят в культе и раскажут о ваших полномочиях и обязанностях. Я медленно киваю головой, щупая в кармане кожаный мешочек.;x
EVTOPTA_7008;Я сделаю все!;x
EVTOPTA_7008_TT;§Y[satanists_recruiter.GetTitledFirstName]§! оставляет Вас – круг свяжется с Вами позже.\n;x
EVTDESC_MNM_7009_A;Прошло некоторое время с тех пор, как [satanists_recruiter.GetTitledFirstName] связа[satanists_recruiter.GetLasLsya] со мной. Я обдумал[Root.GetEndA] [satanists_recruiter.GetHerHim] слова. А ведь [satanists_recruiter.GetSheHe] абсолютно прав[satanists_recruiter.GetEndA]!;x
EVTDESC_MNM_7009_ALT;Прошло некоторое время с тех пор, как [satanists_recruiter.GetTitledFirstName] связа[satanists_recruiter.GetLasLsya] со мной. Я размышлял[Root.GetEndA] о том, как вступление в культ может отразиться на мне. Я начал[Root.GetEndA] изучать книги об оккультизме…;x
EVTOPTA_7009;Их ложь нужна, для того чтобы удержать нас!;x
EVTOPTA_7009_TT;Вы ожидаете дальнейших указаний.\n;x
EVTOPTB_7009;Не могу поверить, что я был[Root.GetEndA] настолько легкомысленн[Root.GetOyYm]…;x
EVTOPTC_7009;Я начинаю чувствовать, что я что-то упускаю…;x
EVTOPTD_7009;Почему мы ведем себя эгоистично?;x
EVTDESC_MNM_7010_A;Сегодня утром я обнаружил[Root.GetEndA] какие-то загадочные письма, написанные кровью, на своей кровати. Стража говорит, что никто не входил в мою комнату ночью. Хотя… Я кажется понимаю, что это... Пентаграмма... Это знак [Root.Religion.GetRandomEvilGodName].;x
EVTOPTA_7010;Конечно, я сделаю это!;x
EVTOPTA_7010_TT_1;Вырезать пентаграмму на руке, такую, как показывал[satanists_recruiter.GetEndA] Вам §Y[satanists_recruiter.GetTitledFirstName]§!.\n;x
EVTOPTA_7010_TT_2;Вырезать на своей руке звезду внутри круга, тайный знак, который Вы изучили.;x
EVTOPTB_7010;Моя бессмертная душа ... Что, если я ошибаюсь?;x
EVTOPTB_7010_TT;Приказать слугам отмыть дверь, чтобы обезопасить себя от возможных слухов.\n;x
EVTDESC_MNM_7014;[Root.GetSisterBrotherCap] [Root.GetFirstName],\nМы получили известие о вашем желании присоединиться к последователям истинного Бога. Ждите посланника.\n\nПусть темная сила направит вас.\nПодпись, [From.GetSocietyRank] [From.GetFirstName];x
EVTOPTA_7014;Наконец-то!;x
EVTOPTA_7014_TT;Ждать появления "посланника".\n;x
